Density,Viscosity,Oil Saturation,Net Thickness,Permeability,Depth,EOR Process,,,,,,,,,,,
20,156,51,1,48,2071,4,,,,,,,,,,,
27,193,32,1,41,2367,4,,,,,,,,,,,
28,168,54,2,39,2203,4,,,,,,,,,,,
19,132,25,1,20,2317,4,,,,,,,,,,,
35,144,52,3,29,2097,4,,,,,,,,,,,
13,198,78,3,22,2610,4,,,,,,,,,,,
13,180,66,1,50,2048,4,,,,,,,,,,,
25,194,26,3,32,2097,4,,,,,,,,,,,
33,153,63,2,36,2665,4,,,,,,,,,,,
29,140,54,2,21,2201,4,,,,,,,,,,,
22,187,28,3,47,2114,4,,,,,,,,,,,
30,195,44,1,25,2278,4,,,,,,,,,,,
28,129,10,1,39,2027,4,,,,,,,,,,,
20,164,43,2,27,2582,4,,,,,,,,,,,
34,134,21,3,34,2288,4,,,,,,,,,,,
15,175,46,2,21,2506,4,,,,,,,,,,,
14,148,61,1,37,2431,4,,,,,,,,,,,
16,134,64,1,44,2013,4,,,,,,,,,,,
35,145,79,2,42,2039,4,,,,,,,,,,,
31,168,16,1,37,2567,4,,,,,,,,,,,
24,188,28,3,37,2085,4,,,,,,,,,,,
14,148,44,2,45,2416,4,,,,,,,,,,,
35,187,24,2,46,2571,4,,,,,,,,,,,
32,144,78,2,43,2315,4,,,,,,,,,,,
18,145,67,3,33,2071,4,,,,,,,,,,,
16,187,66,2,46,2569,4,,,,,,,,,,,
22,164,20,1,29,2349,4,,,,,,,,,,,
34,146,47,3,38,2075,4,,,,,,,,,,,
26,178,20,1,21,2168,4,,,,,,,,,,,
19,125,78,1,35,2024,4,,,,,,,,,,,
25,167,33,1,43,2672,4,,,,,,,,,,,
23,186,59,1,34,2193,4,,,,,,,,,,,
35,162,14,2,49,2511,4,,,,,,,,,,,
15,125,52,1,23,2172,4,,,,,,,,,,,
24,159,12,2,28,2681,4,,,,,,,,,,,
28,127,61,1,44,2535,4,,,,,,,,,,,
32,171,47,1,29,2546,4,,,,,,,,,,,
22,181,46,1,37,2317,4,,,,,,,,,,,
16,182,61,1,22,2369,4,,,,,,,,,,,
34,153,58,3,28,2239,4,,,,,,,,,,,
18,168,75,2,46,2467,4,,,,,,,,,,,
19,165,63,3,28,2202,4,,,,,,,,,,,
33,159,46,1,23,2305,4,,,,,,,,,,,
27,179,26,2,40,2662,4,,,,,,,,,,,
34,131,45,3,22,2265,4,,,,,,,,,,,
32,135,42,3,34,2598,4,,,,,,,,,,,
16,144,62,3,41,2522,4,,,,,,,,,,,
35,194,48,1,21,2407,4,,,,,,,,,,,
15,144,62,1,24,2385,4,,,,,,,,,,,
30,175,22,2,25,2051,4,,,,,,,,,,,
24,132,46,3,37,2052,4,,,,,,,,,,,
18,182,11,1,29,2562,4,,,,,,,,,,,
34,181,58,2,43,2054,4,,,,,,,,,,,
21,142,58,3,43,2612,4,,,,,,,,,,,
25,140,44,3,22,2514,4,,,,,,,,,,,
16,151,47,1,33,2502,4,,,,,,,,,,,
24,162,61,3,49,2292,4,,,,,,,,,,,
24,148,68,1,25,2317,4,,,,,,,,,,,
18,132,48,2,35,2308,4,,,,,,,,,,,
23,175,35,1,49,2060,4,,,,,,,,,,,
14,143,17,3,49,2579,4,,,,,,,,,,,
20,145,15,3,42,2525,4,,,,,,,,,,,
24,134,29,2,47,2589,4,,,,,,,,,,,
25,169,23,1,25,2110,4,,,,,,,,,,,
28,158,74,1,46,2065,4,,,,,,,,,,,
30,197,53,2,32,2548,4,,,,,,,,,,,
15,178,26,1,48,2445,4,,,,,,,,,,,
19,173,60,1,44,2299,4,,,,,,,,,,,
29,160,23,1,35,2096,4,,,,,,,,,,,
33,164,63,1,46,2004,4,,,,,,,,,,,
34,125,63,2,39,2541,4,,,,,,,,,,,
19,198,34,2,23,2062,4,,,,,,,,,,,
17,165,80,3,42,2673,4,,,,,,,,,,,
16,127,79,3,26,2251,4,,,,,,,,,,,
17,149,68,3,34,2476,4,,,,,,,,,,,
33,135,54,2,40,2077,4,,,,,,,,,,,
24,162,34,2,27,2316,4,,,,,,,,,,,
21,191,73,3,39,2635,4,,,,,,,,,,,
25,140,25,3,48,2133,4,,,,,,,,,,,
46,5,32,7,18,1404,5,,,,,,,,,,,
55,9,46,5,1,1556,5,,,,,,,,,,,
75,7,47,8,2,1365,5,,,,,,,,,,,
38,6,65,8,3,1538,5,,,,,,,,,,,
46,2,33,5,11,1499,5,,,,,,,,,,,
40,3,35,6,17,1581,5,,,,,,,,,,,
67,7,78,5,18,1355,5,,,,,,,,,,,
71,8,70,5,17,1395,5,,,,,,,,,,,
36,6,40,8,9,1483,5,,,,,,,,,,,
54,10,39,6,18,1459,5,,,,,,,,,,,
40,5,31,6,12,1532,5,,,,,,,,,,,
65,3,71,5,11,1547,5,,,,,,,,,,,
75,8,31,6,5,1358,5,,,,,,,,,,,
44,8,39,7,6,1475,5,,,,,,,,,,,
76,8,76,6,3,1499,5,,,,,,,,,,,
67,4,60,7,2,1546,5,,,,,,,,,,,
48,8,77,6,8,1502,5,,,,,,,,,,,
58,7,32,8,4,1391,5,,,,,,,,,,,
53,2,51,5,14,1429,5,,,,,,,,,,,
51,5,73,7,18,1487,5,,,,,,,,,,,
80,10,47,7,5,1407,5,,,,,,,,,,,
43,3,31,6,3,1535,5,,,,,,,,,,,
50,2,68,5,19,1589,5,,,,,,,,,,,
65,3,72,5,1,1359,5,,,,,,,,,,,
62,10,44,7,16,1460,5,,,,,,,,,,,
80,4,65,7,5,1550,5,,,,,,,,,,,
74,1,50,8,17,1540,5,,,,,,,,,,,
74,7,55,8,19,1552,5,,,,,,,,,,,
57,4,58,8,1,1443,5,,,,,,,,,,,
54,5,34,6,20,1522,5,,,,,,,,,,,
60,2,38,7,18,1487,5,,,,,,,,,,,
76,1,78,8,8,1458,5,,,,,,,,,,,
58,6,59,6,14,1461,5,,,,,,,,,,,
48,7,32,5,8,1562,5,,,,,,,,,,,
41,9,34,6,15,1493,5,,,,,,,,,,,
44,9,78,7,9,1515,5,,,,,,,,,,,
44,10,64,6,17,1461,5,,,,,,,,,,,
60,3,75,5,9,1459,5,,,,,,,,,,,
45,6,63,6,10,1584,5,,,,,,,,,,,
43,8,62,8,3,1597,5,,,,,,,,,,,
80,3,61,7,2,1564,5,,,,,,,,,,,
53,3,31,5,11,1568,5,,,,,,,,,,,
69,1,44,8,14,1594,5,,,,,,,,,,,
55,8,39,6,14,1564,5,,,,,,,,,,,
36,6,71,5,20,1472,5,,,,,,,,,,,
80,6,65,6,12,1430,5,,,,,,,,,,,
51,1,54,7,11,1447,5,,,,,,,,,,,
53,4,70,5,4,1447,5,,,,,,,,,,,
49,8,69,6,11,1494,5,,,,,,,,,,,
43,4,61,6,15,1421,5,,,,,,,,,,,
73,6,54,5,20,1413,5,,,,,,,,,,,
45,3,78,5,20,1529,5,,,,,,,,,,,
57,1,77,6,7,1422,5,,,,,,,,,,,
41,3,33,5,15,1497,5,,,,,,,,,,,
52,3,72,7,14,1375,5,,,,,,,,,,,
55,2,31,7,5,1561,5,,,,,,,,,,,
38,1,77,8,3,1454,5,,,,,,,,,,,
39,4,50,5,10,1528,5,,,,,,,,,,,
72,1,48,7,5,1489,5,,,,,,,,,,,
56,1,60,8,18,1558,5,,,,,,,,,,,
70,6,33,8,3,1483,5,,,,,,,,,,,
43,9,80,6,8,1490,5,,,,,,,,,,,
46,8,62,6,17,1361,5,,,,,,,,,,,
51,9,69,7,2,1437,5,,,,,,,,,,,
53,4,36,6,10,1498,5,,,,,,,,,,,
78,4,30,8,5,1572,5,,,,,,,,,,,
42,2,77,8,17,1446,5,,,,,,,,,,,
77,3,59,5,18,1448,5,,,,,,,,,,,
42,7,79,5,9,1417,5,,,,,,,,,,,
42,8,43,6,19,1424,5,,,,,,,,,,,
36,8,61,7,20,1461,5,,,,,,,,,,,
56,5,58,6,13,1501,5,,,,,,,,,,,
57,3,62,8,11,1464,5,,,,,,,,,,,
53,9,30,6,6,1584,5,,,,,,,,,,,
47,2,59,7,5,1390,5,,,,,,,,,,,
75,6,50,5,6,1529,5,,,,,,,,,,,
60,1,66,7,20,1562,5,,,,,,,,,,,
58,4,52,6,8,1504,5,,,,,,,,,,,
59,1,74,5,17,1449,5,,,,,,,,,,,
64,5,78,8,10,1536,5,,,,,,,,,,,
63,1,65,6,13,1528,5,,,,,,,,,,,
74,3,48,5,13,1400,5,,,,,,,,,,,
67,5,41,5,8,1521,5,,,,,,,,,,,
50,5,35,6,2,1551,5,,,,,,,,,,,
47,1,70,6,9,1459,5,,,,,,,,,,,
74,6,36,8,9,1544,5,,,,,,,,,,,
76,7,55,5,1,1466,5,,,,,,,,,,,
56,4,66,7,20,1446,5,,,,,,,,,,,
60,3,37,7,18,1459,5,,,,,,,,,,,
78,8,35,8,4,1404,5,,,,,,,,,,,
80,8,45,8,2,1433,5,,,,,,,,,,,
45,5,38,8,1,1545,5,,,,,,,,,,,
61,1,73,8,5,1431,5,,,,,,,,,,,
58,6,58,8,14,1354,5,,,,,,,,,,,
76,9,62,8,1,1493,5,,,,,,,,,,,
35,7,56,5,8,1579,5,,,,,,,,,,,
55,7,30,5,17,1399,5,,,,,,,,,,,
51,4,72,8,2,1537,5,,,,,,,,,,,
59,3,73,8,13,1420,5,,,,,,,,,,,
43,9,53,5,3,1560,5,,,,,,,,,,,
46,2,69,8,20,1438,5,,,,,,,,,,,
42,9,48,8,17,1434,5,,,,,,,,,,,
61,2,49,7,20,1455,5,,,,,,,,,,,
52,2,61,6,6,1438,5,,,,,,,,,,,
37,4,77,6,20,1375,5,,,,,,,,,,,
77,9,64,7,6,1465,5,,,,,,,,,,,
55,4,42,5,14,1360,5,,,,,,,,,,,
48,8,49,5,1,1360,5,,,,,,,,,,,
74,3,76,7,17,1432,5,,,,,,,,,,,
39,10,57,5,11,1494,5,,,,,,,,,,,
51,3,53,6,6,1556,5,,,,,,,,,,,
42,2,67,6,2,1444,5,,,,,,,,,,,
48,4,48,8,7,1496,5,,,,,,,,,,,
70,5,55,8,17,1500,5,,,,,,,,,,,
78,7,47,5,7,1512,5,,,,,,,,,,,
58,3,76,5,20,1516,5,,,,,,,,,,,
66,1,54,7,12,1373,5,,,,,,,,,,,
60,9,43,7,20,1567,5,,,,,,,,,,,
60,4,45,5,9,1505,5,,,,,,,,,,,
49,4,35,6,13,1425,5,,,,,,,,,,,
49,10,66,8,10,1424,5,,,,,,,,,,,
59,4,61,6,19,1378,5,,,,,,,,,,,
52,8,35,6,10,1530,5,,,,,,,,,,,
41,7,54,6,15,1364,5,,,,,,,,,,,
50,3,78,6,9,1597,5,,,,,,,,,,,
74,7,65,8,18,1536,5,,,,,,,,,,,
76,4,34,5,3,1530,5,,,,,,,,,,,
51,8,40,7,3,1449,5,,,,,,,,,,,
41,4,74,6,17,1528,5,,,,,,,,,,,
36,3,66,8,3,1417,5,,,,,,,,,,,
68,5,76,6,18,1575,5,,,,,,,,,,,
47,6,56,5,18,1506,5,,,,,,,,,,,
36,10,31,6,3,1426,5,,,,,,,,,,,
35,1,47,8,10,1578,5,,,,,,,,,,,
79,8,30,5,18,1553,5,,,,,,,,,,,
61,5,31,7,20,1532,5,,,,,,,,,,,
47,1,65,5,2,1519,5,,,,,,,,,,,
40,1,78,5,1,1581,5,,,,,,,,,,,
71,1,37,5,5,1600,5,,,,,,,,,,,
78,5,46,5,3,1370,5,,,,,,,,,,,
78,7,50,7,8,1422,5,,,,,,,,,,,
46,10,31,8,19,1586,5,,,,,,,,,,,
71,1,39,8,17,1353,5,,,,,,,,,,,
58,2,31,5,3,1477,5,,,,,,,,,,,
57,6,67,6,10,1595,5,,,,,,,,,,,
46,6,34,7,5,1377,5,,,,,,,,,,,
77,2,44,5,10,1483,5,,,,,,,,,,,
59,3,36,5,11,1417,5,,,,,,,,,,,
65,9,34,5,8,1468,5,,,,,,,,,,,
40,7,54,6,8,1571,5,,,,,,,,,,,
47,5,47,5,10,1447,5,,,,,,,,,,,
60,9,51,7,10,1368,5,,,,,,,,,,,
55,7,44,6,14,1580,5,,,,,,,,,,,
41,7,73,7,11,1453,5,,,,,,,,,,,
66,5,31,6,15,1447,5,,,,,,,,,,,
77,5,76,6,6,1520,5,,,,,,,,,,,
55,5,61,7,3,1364,5,,,,,,,,,,,
41,5,56,7,17,1479,5,,,,,,,,,,,
35,5,66,6,7,1595,5,,,,,,,,,,,
36,2,73,6,14,1509,5,,,,,,,,,,,
67,6,55,5,4,1571,5,,,,,,,,,,,
47,6,64,7,2,1416,5,,,,,,,,,,,
77,2,73,8,11,1518,5,,,,,,,,,,,
79,7,50,5,4,1550,5,,,,,,,,,,,
67,1,50,8,19,1445,5,,,,,,,,,,,
80,5,34,5,13,1455,5,,,,,,,,,,,
37,10,42,8,15,1452,5,,,,,,,,,,,
78,3,37,5,15,1369,5,,,,,,,,,,,
61,7,53,8,13,1449,5,,,,,,,,,,,
53,6,50,5,14,1363,5,,,,,,,,,,,
42,3,38,8,15,1495,5,,,,,,,,,,,
61,1,58,8,18,1465,5,,,,,,,,,,,
48,6,42,8,11,1461,5,,,,,,,,,,,
46,9,38,7,8,1405,5,,,,,,,,,,,
59,6,50,5,15,1486,5,,,,,,,,,,,
65,1,75,5,6,1483,5,,,,,,,,,,,
77,9,32,5,17,1504,5,,,,,,,,,,,
70,4,65,6,18,1493,5,,,,,,,,,,,
35,3,45,7,13,1428,5,,,,,,,,,,,
72,8,76,5,11,1441,5,,,,,,,,,,,
53,7,45,7,10,1482,5,,,,,,,,,,,
76,7,63,6,16,1407,5,,,,,,,,,,,
79,3,58,8,10,1534,5,,,,,,,,,,,
68,7,79,6,2,1455,5,,,,,,,,,,,
73,1,53,6,4,1457,5,,,,,,,,,,,
50,4,33,6,17,1561,5,,,,,,,,,,,
40,8,76,8,4,1366,5,,,,,,,,,,,
40,5,72,5,18,1583,5,,,,,,,,,,,
75,3,49,6,13,1447,5,,,,,,,,,,,
56,8,57,7,20,1407,5,,,,,,,,,,,
45,3,48,5,20,1528,5,,,,,,,,,,,
56,9,40,5,14,1552,5,,,,,,,,,,,
61,4,47,6,6,1594,5,,,,,,,,,,,
57,8,55,5,4,1403,5,,,,,,,,,,,
74,7,77,5,3,1569,5,,,,,,,,,,,
64,9,39,6,3,1466,5,,,,,,,,,,,
43,1,42,7,1,1446,5,,,,,,,,,,,
77,10,63,5,17,1591,5,,,,,,,,,,,
47,6,43,7,17,1581,5,,,,,,,,,,,
44,1,34,6,5,1579,5,,,,,,,,,,,
58,1,72,5,17,1361,5,,,,,,,,,,,
39,6,80,8,14,1361,5,,,,,,,,,,,
59,4,35,5,14,1464,5,,,,,,,,,,,
43,9,49,8,15,1576,5,,,,,,,,,,,
69,1,37,5,15,1521,5,,,,,,,,,,,
42,9,80,5,1,1562,5,,,,,,,,,,,
69,1,34,6,2,1418,5,,,,,,,,,,,
52,1,42,7,8,1514,5,,,,,,,,,,,
47,6,35,7,4,1475,5,,,,,,,,,,,
75,1,42,5,17,1406,5,,,,,,,,,,,
59,5,53,7,1,1423,5,,,,,,,,,,,
76,2,51,6,14,1456,5,,,,,,,,,,,
73,3,70,7,18,1407,5,,,,,,,,,,,
54,10,48,5,11,1411,5,,,,,,,,,,,
42,1,75,8,18,1520,5,,,,,,,,,,,
46,4,71,6,7,1366,5,,,,,,,,,,,
44,3,61,6,13,1568,5,,,,,,,,,,,
54,7,67,8,2,1491,5,,,,,,,,,,,
54,7,80,6,4,1549,5,,,,,,,,,,,
51,3,80,5,13,1594,5,,,,,,,,,,,
51,3,61,8,10,1568,5,,,,,,,,,,,
65,3,44,6,8,1541,5,,,,,,,,,,,
54,1,68,7,13,1437,5,,,,,,,,,,,
55,3,59,5,17,1401,5,,,,,,,,,,,
73,1,51,7,16,1557,5,,,,,,,,,,,
60,2,50,6,10,1557,5,,,,,,,,,,,
42,5,59,5,4,1506,5,,,,,,,,,,,
53,1,62,8,8,1449,5,,,,,,,,,,,
40,9,68,7,8,1510,5,,,,,,,,,,,
80,9,59,8,3,1437,5,,,,,,,,,,,
44,7,33,8,19,1470,5,,,,,,,,,,,
75,10,40,7,4,1570,5,,,,,,,,,,,
64,3,56,6,8,1503,5,,,,,,,,,,,
53,8,60,6,8,1494,5,,,,,,,,,,,
73,4,41,8,10,1513,5,,,,,,,,,,,
48,3,51,6,10,1428,5,,,,,,,,,,,
80,5,78,5,16,1539,5,,,,,,,,,,,
61,2,42,8,9,1413,5,,,,,,,,,,,
66,3,48,8,14,1513,5,,,,,,,,,,,
55,3,58,5,1,1598,5,,,,,,,,,,,
47,8,77,5,2,1358,5,,,,,,,,,,,
37,1,68,5,15,1582,5,,,,,,,,,,,
67,3,69,5,6,1503,5,,,,,,,,,,,
53,8,53,7,6,1460,5,,,,,,,,,,,
74,1,66,6,6,1393,5,,,,,,,,,,,
62,3,70,7,15,1422,5,,,,,,,,,,,
36,4,46,8,18,1540,5,,,,,,,,,,,
80,4,35,6,20,1561,5,,,,,,,,,,,
49,6,70,6,14,1558,5,,,,,,,,,,,
36,10,58,5,2,1586,5,,,,,,,,,,,
76,5,73,6,9,1397,5,,,,,,,,,,,
69,3,41,8,19,1434,5,,,,,,,,,,,
46,4,48,6,13,1396,5,,,,,,,,,,,
51,9,76,6,17,1449,5,,,,,,,,,,,
50,8,63,7,19,1544,5,,,,,,,,,,,
74,7,34,8,2,1486,5,,,,,,,,,,,
57,10,80,8,20,1594,5,,,,,,,,,,,
62,9,39,5,4,1545,5,,,,,,,,,,,
38,4,35,5,19,1583,5,,,,,,,,,,,
79,5,57,7,11,1516,5,,,,,,,,,,,
62,1,36,5,14,1471,5,,,,,,,,,,,
36,7,39,6,7,1585,5,,,,,,,,,,,
61,9,31,6,20,1504,5,,,,,,,,,,,
74,5,54,8,6,1435,5,,,,,,,,,,,
60,9,56,8,15,1555,5,,,,,,,,,,,
67,9,39,6,17,1451,5,,,,,,,,,,,
49,3,74,7,9,1539,5,,,,,,,,,,,
54,8,47,6,18,1357,5,,,,,,,,,,,
45,1,68,7,6,1516,5,,,,,,,,,,,
43,5,62,7,18,1443,5,,,,,,,,,,,
63,9,35,8,20,1486,5,,,,,,,,,,,
58,9,33,7,17,1485,5,,,,,,,,,,,
56,7,42,8,8,1353,5,,,,,,,,,,,
72,4,33,8,19,1440,5,,,,,,,,,,,
56,1,67,6,17,1381,5,,,,,,,,,,,
68,4,77,8,2,1405,5,,,,,,,,,,,
58,8,50,6,3,1527,5,,,,,,,,,,,
36,9,40,6,9,1395,5,,,,,,,,,,,
77,7,66,7,2,1416,5,,,,,,,,,,,
58,9,45,6,10,1364,5,,,,,,,,,,,
65,1,72,7,13,1398,5,,,,,,,,,,,
50,7,60,5,17,1519,5,,,,,,,,,,,
56,9,34,7,18,1398,5,,,,,,,,,,,
80,5,75,5,9,1440,5,,,,,,,,,,,
55,9,31,6,7,1473,5,,,,,,,,,,,
63,9,43,6,16,1461,5,,,,,,,,,,,
71,5,62,8,1,1462,5,,,,,,,,,,,
56,7,46,7,5,1453,5,,,,,,,,,,,
69,10,71,5,4,1594,5,,,,,,,,,,,
64,1,56,8,8,1362,5,,,,,,,,,,,
51,4,55,6,18,1596,5,,,,,,,,,,,
45,5,78,6,7,1450,5,,,,,,,,,,,
69,4,59,7,13,1365,5,,,,,,,,,,,
43,3,77,7,20,1533,5,,,,,,,,,,,
58,3,55,5,9,1504,5,,,,,,,,,,,
46,4,80,8,17,1594,5,,,,,,,,,,,
43,1,65,5,12,1467,5,,,,,,,,,,,
45,10,40,5,15,1364,5,,,,,,,,,,,
73,7,51,8,12,1389,5,,,,,,,,,,,
51,10,50,5,15,1412,5,,,,,,,,,,,
50,5,33,6,6,1584,5,,,,,,,,,,,
57,6,63,7,14,1451,5,,,,,,,,,,,
78,10,55,8,18,1471,5,,,,,,,,,,,
64,8,67,5,6,1377,5,,,,,,,,,,,
35,7,59,6,17,1573,5,,,,,,,,,,,
50,7,54,8,20,1513,5,,,,,,,,,,,
67,7,63,8,7,1358,5,,,,,,,,,,,
45,9,50,7,1,1548,5,,,,,,,,,,,
48,8,57,8,19,1371,5,,,,,,,,,,,
40,5,30,6,14,1512,5,,,,,,,,,,,
49,10,63,7,19,1377,5,,,,,,,,,,,
75,10,80,5,5,1383,5,,,,,,,,,,,
64,3,41,7,12,1553,5,,,,,,,,,,,
59,9,60,7,8,1489,5,,,,,,,,,,,
52,4,48,7,1,1397,5,,,,,,,,,,,
43,8,33,7,18,1550,5,,,,,,,,,,,
78,7,65,7,17,1461,5,,,,,,,,,,,
61,6,76,7,6,1430,5,,,,,,,,,,,
47,9,36,5,14,1519,5,,,,,,,,,,,
67,5,74,8,13,1534,5,,,,,,,,,,,
35,2,66,7,16,1590,5,,,,,,,,,,,
61,10,73,7,16,1553,5,,,,,,,,,,,
48,4,63,5,19,1403,5,,,,,,,,,,,
56,10,80,8,20,1364,5,,,,,,,,,,,
60,7,57,6,20,1519,5,,,,,,,,,,,
51,7,42,7,4,1472,5,,,,,,,,,,,
62,2,59,6,18,1550,5,,,,,,,,,,,
51,6,65,5,5,1468,5,,,,,,,,,,,
73,1,54,8,2,1532,5,,,,,,,,,,,
70,2,34,6,19,1492,5,,,,,,,,,,,
40,1,57,8,14,1590,5,,,,,,,,,,,
45,5,72,5,20,1572,5,,,,,,,,,,,
44,6,67,5,14,1556,5,,,,,,,,,,,
35,6,57,7,17,1384,5,,,,,,,,,,,
42,6,68,8,7,1572,5,,,,,,,,,,,
64,3,79,8,2,1535,5,,,,,,,,,,,
60,4,53,5,5,1403,5,,,,,,,,,,,
64,6,49,8,8,1470,5,,,,,,,,,,,
35,2,52,7,6,1354,5,,,,,,,,,,,
42,8,51,5,2,1439,5,,,,,,,,,,,
49,6,48,8,15,1370,5,,,,,,,,,,,
70,9,76,8,3,1422,5,,,,,,,,,,,
46,2,66,6,18,1395,5,,,,,,,,,,,
80,10,57,5,8,1444,5,,,,,,,,,,,
50,1,75,6,11,1513,5,,,,,,,,,,,
73,8,43,8,2,1494,5,,,,,,,,,,,
61,10,48,8,2,1489,5,,,,,,,,,,,
43,9,35,5,9,1438,5,,,,,,,,,,,
80,8,68,8,6,1395,5,,,,,,,,,,,
52,7,66,8,19,1362,5,,,,,,,,,,,
72,5,64,6,1,1462,5,,,,,,,,,,,
47,5,75,6,7,1544,5,,,,,,,,,,,
65,5,64,6,6,1548,5,,,,,,,,,,,
49,4,54,5,6,1596,5,,,,,,,,,,,
77,2,57,8,8,1586,5,,,,,,,,,,,
37,4,44,6,1,1525,5,,,,,,,,,,,
80,8,33,8,18,1389,5,,,,,,,,,,,
41,10,70,5,12,1404,5,,,,,,,,,,,
45,5,76,8,11,1593,5,,,,,,,,,,,
41,9,73,5,14,1573,5,,,,,,,,,,,
60,10,33,5,18,1431,5,,,,,,,,,,,
66,5,79,7,9,1515,5,,,,,,,,,,,
50,2,39,5,18,1456,5,,,,,,,,,,,
39,5,35,6,17,1490,5,,,,,,,,,,,
49,7,51,8,13,1445,5,,,,,,,,,,,
73,8,33,7,15,1413,5,,,,,,,,,,,
73,6,38,7,20,1592,5,,,,,,,,,,,
75,4,33,7,20,1548,5,,,,,,,,,,,
54,9,54,8,17,1506,5,,,,,,,,,,,
72,4,60,7,16,1499,5,,,,,,,,,,,
55,5,46,5,18,1524,5,,,,,,,,,,,
37,9,56,8,9,1479,5,,,,,,,,,,,
40,10,60,5,15,1574,5,,,,,,,,,,,
71,6,46,5,7,1442,5,,,,,,,,,,,
53,4,43,7,13,1408,5,,,,,,,,,,,
71,1,74,7,6,1584,5,,,,,,,,,,,
42,5,66,8,10,1502,5,,,,,,,,,,,
47,10,38,6,1,1433,5,,,,,,,,,,,
72,1,32,8,13,1364,5,,,,,,,,,,,
70,4,70,8,5,1384,5,,,,,,,,,,,
51,7,39,7,8,1446,5,,,,,,,,,,,
64,3,41,8,16,1425,5,,,,,,,,,,,
59,7,45,5,5,1420,5,,,,,,,,,,,
55,4,65,5,10,1535,5,,,,,,,,,,,
62,10,38,6,1,1528,5,,,,,,,,,,,
46,8,36,7,4,1418,5,,,,,,,,,,,
61,7,67,6,4,1504,5,,,,,,,,,,,
57,10,31,5,8,1477,5,,,,,,,,,,,
57,10,58,5,17,1413,5,,,,,,,,,,,
41,10,52,8,14,1431,5,,,,,,,,,,,
61,2,58,7,16,1370,5,,,,,,,,,,,
36,6,50,6,14,1435,5,,,,,,,,,,,
57,2,45,6,14,1373,5,,,,,,,,,,,
80,5,44,7,18,1414,5,,,,,,,,,,,
36,10,75,8,10,1466,5,,,,,,,,,,,
73,9,30,7,13,1418,5,,,,,,,,,,,
71,4,35,7,19,1354,5,,,,,,,,,,,
62,3,34,5,6,1464,5,,,,,,,,,,,
59,4,33,8,20,1527,5,,,,,,,,,,,
54,6,69,7,18,1352,5,,,,,,,,,,,
62,7,48,6,17,1375,5,,,,,,,,,,,
72,3,55,7,14,1362,5,,,,,,,,,,,
69,4,73,5,19,1597,5,,,,,,,,,,,
50,5,74,5,14,1556,5,,,,,,,,,,,
71,1,74,5,3,1471,5,,,,,,,,,,,
62,9,69,8,8,1540,5,,,,,,,,,,,
38,3,66,8,15,1419,5,,,,,,,,,,,
38,5,36,6,17,1487,5,,,,,,,,,,,
49,5,79,8,15,1378,5,,,,,,,,,,,
69,4,73,7,7,1371,5,,,,,,,,,,,
79,7,50,6,12,1528,5,,,,,,,,,,,
66,7,71,5,10,1569,5,,,,,,,,,,,
69,9,53,6,6,1406,5,,,,,,,,,,,
41,3,78,5,14,1407,5,,,,,,,,,,,
61,7,39,6,20,1406,5,,,,,,,,,,,
77,3,41,5,1,1354,5,,,,,,,,,,,
73,10,59,6,12,1466,5,,,,,,,,,,,
52,3,56,6,12,1495,5,,,,,,,,,,,
68,2,35,6,19,1545,5,,,,,,,,,,,
77,7,55,7,5,1516,5,,,,,,,,,,,
68,4,40,5,7,1498,5,,,,,,,,,,,
56,5,39,7,20,1569,5,,,,,,,,,,,
46,9,59,8,9,1507,5,,,,,,,,,,,
53,9,42,8,16,1457,5,,,,,,,,,,,
44,10,31,8,15,1416,5,,,,,,,,,,,
65,2,61,6,1,1523,5,,,,,,,,,,,
75,4,44,7,2,1523,5,,,,,,,,,,,
52,9,34,7,15,1377,5,,,,,,,,,,,
59,1,36,6,6,1544,5,,,,,,,,,,,
42,8,55,7,10,1374,5,,,,,,,,,,,
37,3,60,8,7,1592,5,,,,,,,,,,,
68,8,73,7,15,1485,5,,,,,,,,,,,
39,2,37,8,17,1486,5,,,,,,,,,,,
71,1,48,6,17,1505,5,,,,,,,,,,,
75,10,72,8,10,1446,5,,,,,,,,,,,
69,9,80,5,3,1410,5,,,,,,,,,,,
37,5,61,6,10,1593,5,,,,,,,,,,,
61,9,53,5,6,1420,5,,,,,,,,,,,
41,9,61,8,15,1463,5,,,,,,,,,,,
67,6,61,7,10,1451,5,,,,,,,,,,,
69,1,77,8,15,1393,5,,,,,,,,,,,
58,5,37,7,8,1380,5,,,,,,,,,,,
76,1,64,6,16,1550,5,,,,,,,,,,,
75,6,43,8,19,1547,5,,,,,,,,,,,
76,4,49,5,6,1396,5,,,,,,,,,,,
72,8,39,8,3,1516,5,,,,,,,,,,,
44,4,38,6,2,1427,5,,,,,,,,,,,
74,10,42,8,14,1448,5,,,,,,,,,,,
77,10,43,5,3,1426,5,,,,,,,,,,,
56,4,50,7,9,1442,5,,,,,,,,,,,
80,1,76,8,14,1406,5,,,,,,,,,,,
52,7,63,8,4,1540,5,,,,,,,,,,,
73,7,72,8,3,1356,5,,,,,,,,,,,
62,5,30,6,18,1516,5,,,,,,,,,,,
58,6,39,5,14,1373,5,,,,,,,,,,,
68,6,37,8,11,1392,5,,,,,,,,,,,
52,9,67,5,10,1401,5,,,,,,,,,,,
